4    1    1    1    8    1    1    8    1    1    8    8    8    16    32    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.961109    0.026484    1508807.546    11011.35732
4    1    1    1    6    1    1    6    1    1    6    8    8    16    32    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.938878    0.026484    1499039.522    10202.02574
4    1    1    1    10    1    1    12    1    1    12    8    8    16    32    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.90837    0.026484    1525471.555    10099.79639
4    1    1    1    8    1    1    8    1    1    8    6    6    14    32    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.920778    0.026484    1489555.532    10640.76195
4    1    1    1    6    1    1    6    1    1    6    6    6    14    32    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.919306    0.026484    1479795.533    10971.47687
4    1    1    1    10    1    1    12    1    1    12    6    6    14    32    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.941014    0.026484    1506227.5    10181.18764
4    1    1    1    8    1    1    8    1    1    8    10    12    20    32    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.955313    0.02246    1540867.517    11476.87357
4    1    1    1    6    1    1    6    1    1    6    10    12    20    32    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.919439    0.026484    1531103.507    11773.59009
4    1    1    1    10    1    1    12    1    1    12    10    12    20    32    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.946113    0.026484    1557535.545    11809.68109
4    1    1    1    8    1    1    8    1    1    8    8    8    16    30    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.972117    0.026484    1504903.536    11866.7572
4    1    1    1    6    1    1    6    1    1    6    8    8    16    30    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.914298    0.026484    1495135.517    10848.26837
4    1    1    1    10    1    1    12    1    1    12    8    8    16    30    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.930851    0.026484    1521567.528    10145.56576
4    1    1    1    8    1    1    8    1    1    8    6    6    14    30    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.947328    0.026484    1485651.514    10947.30701
4    1    1    1    6    1    1    6    1    1    6    6    6    14    30    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.952546    0.026484    1475891.487    10477.98041
4    1    1    1    10    1    1    12    1    1    12    6    6    14    30    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.955272    0.026484    1502323.541    10934.18703
4    1    1    1    8    1    1    8    1    1    8    10    12    20    30    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.928789    0.02246    1536963.503    11353.06556
4    1    1    1    6    1    1    6    1    1    6    10    12    20    30    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.919832    0.02246    1527199.529    11293.15359
4    1    1    1    10    1    1    12    1    1    12    10    12    20    30    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.943164    0.026484    1553631.516    10403.15529
4    1    1    1    8    1    1    8    1    1    8    8    8    16    34    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.916829    0.026484    1512711.506    10116.08255
4    1    1    1    6    1    1    6    1    1    6    8    8    16    34    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.918536    0.026484    1502943.524    10841.55132
4    1    1    1    10    1    1    12    1    1    12    8    8    16    34    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.906015    0.026484    1529375.518    10949.94965
4    1    1    1    8    1    1    8    1    1    8    6    6    14    34    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.930857    0.026484    1493459.53    11107.9363
4    1    1    1    6    1    1    6    1    1    6    6    6    14    34    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.958592    0.026484    1483699.528    11389.53097
4    1    1    1    10    1    1    12    1    1    12    6    6    14    34    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.939729    0.026484    1510131.535    10407.8514
4    1    1    1    8    1    1    8    1    1    8    10    12    20    34    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.949587    0.026484    1544771.538    11102.93925
4    1    1    1    6    1    1    6    1    1    6    10    12    20    34    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.917945    0.026484    1535007.515    11000.50823
4    1    1    1    10    1    1    12    1    1    12    10    12    20    34    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.938382    0.023858    1561439.511    10909.42873
4    1    1    1    8    1    1    8    1    1    8    8    8    16    36    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.932775    0.026484    1516615.491    10232.94732
4    1    1    1    6    1    1    6    1    1    6    8    8    16    36    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.94247    0.026484    1506847.537    11549.32814
4    1    1    1    10    1    1    12    1    1    12    8    8    16    36    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.93431    0.026484    1533279.501    11417.93342
4    1    1    1    8    1    1    8    1    1    8    6    6    14    36    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.902048    0.026484    1497363.532    11859.51283
4    1    1    1    6    1    1    6    1    1    6    6    6    14    36    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.958322    0.026484    1487603.514    10216.21486
4    1    1    1    10    1    1    12    1    1    12    6    6    14    36    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.938541    0.026484    1514035.522    10476.87385
4    1    1    1    8    1    1    8    1    1    8    10    12    20    36    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.968972    0.026484    1548675.539    11261.71958
4    1    1    1    6    1    1    6    1    1    6    10    12    20    36    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.938283    0.026484    1538911.526    10902.3361
4    1    1    1    10    1    1    12    1    1    12    10    12    20    36    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.920843    0.02246    1565343.561    11750.36414
4    1    1    1    8    1    1    8    1    1    8    8    8    16    32    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.889966    0.026484    1485295.524    11005.36814
4    1    1    1    6    1    1    6    1    1    6    8    8    16    32    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.91251    0.026484    1475527.54    11447.24979
4    1    1    1    10    1    1    12    1    1    12    8    8    16    32    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.93558    0.026484    1501961.554    10327.50064
4    1    1    1    8    1    1    8    1    1    8    6    6    14    32    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.941602    0.026484    1466045.537    10142.41113
4    1    1    1    6    1    1    6    1    1    6    6    6    14    32    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.960234    0.026484    1456281.503    11700.92876
4    1    1    1    10    1    1    12    1    1    12    6    6    14    32    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.899629    0.026484    1482715.505    11743.73151
4    1    1    1    8    1    1    8    1    1    8    10    12    20    32    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.939299    0.026484    1517357.511    11377.24352
4    1    1    1    6    1    1    6    1    1    6    10    12    20    32    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.906325    0.026484    1507593.535    10434.31256
4    1    1    1    10    1    1    12    1    1    12    10    12    20    32    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.938956    0.023183    1534021.514    10934.4849
4    1    1    1    8    1    1    8    1    1    8    8    8    16    30    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.914833    0.026484    1481391.507    11429.11198
4    1    1    1    6    1    1    6    1    1    6    8    8    16    30    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.915724    0.026484    1471623.526    11726.99312
4    1    1    1    10    1    1    12    1    1    12    8    8    16    30    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.963134    0.026484    1498057.534    11076.14568
4    1    1    1    8    1    1    8    1    1    8    6    6    14    30    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.921849    0.026484    1462141.503    10865.23154
4    1    1    1    6    1    1    6    1    1    6    6    6    14    30    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.945055    0.026484    1452377.558    10514.9028
4    1    1    1    10    1    1    12    1    1    12    6    6    14    30    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.943906    0.026484    1478811.518    10321.07743
4    1    1    1    8    1    1    8    1    1    8    10    12    20    30    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.936643    0.026484    1513453.54    11928.38238
4    1    1    1    6    1    1    6    1    1    6    10    12    20    30    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.898082    0.026484    1503689.541    11700.95472
4    1    1    1    10    1    1    12    1    1    12    10    12    20    30    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.953131    0.026484    1530117.518    11091.58018
4    1    1    1    8    1    1    8    1    1    8    8    8    16    34    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.933252    0.026484    1489199.507    11453.77478
4    1    1    1    6    1    1    6    1    1    6    8    8    16    34    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.902627    0.026484    1479431.506    11542.85538
4    1    1    1    10    1    1    12    1    1    12    8    8    16    34    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.939599    0.026484    1505865.521    11966.06343
4    1    1    1    8    1    1    8    1    1    8    6    6    14    34    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.935299    0.026484    1469949.527    10387.25746
4    1    1    1    6    1    1    6    1    1    6    6    6    14    34    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.946381    0.026484    1460185.496    11458.58258
4    1    1    1    10    1    1    12    1    1    12    6    6    14    34    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.935727    0.026484    1486619.527    10667.10982
4    1    1    1    8    1    1    8    1    1    8    10    12    20    34    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.948665    0.026484    1521261.496    11873.54779
4    1    1    1    6    1    1    6    1    1    6    10    12    20    34    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.947425    0.026484    1511497.522    10609.11999
4    1    1    1    10    1    1    12    1    1    12    10    12    20    34    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.923767    0.024126    1537925.534    11583.1793
4    1    1    1    8    1    1    8    1    1    8    8    8    16    36    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.937795    0.026484    1493103.548    10874.61606
4    1    1    1    6    1    1    6    1    1    6    8    8    16    36    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.927418    0.026484    1483335.546    11114.91312
4    1    1    1    10    1    1    12    1    1    12    8    8    16    36    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.905301    0.022764    1509769.538    11629.36075
4    1    1    1    8    1    1    8    1    1    8    6    6    14    36    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.903903    0.026484    1473853.484    10968.03911
4    1    1    1    6    1    1    6    1    1    6    6    6    14    36    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.976775    0.026484    1464089.53    10474.31281
4    1    1    1    10    1    1    12    1    1    12    6    6    14    36    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.907282    0.026484    1490523.496    11408.56185
4    1    1    1    8    1    1    8    1    1    8    10    12    20    36    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.939122    0.026484    1525165.537    11459.56238
4    1    1    1    6    1    1    6    1    1    6    10    12    20    36    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.924026    0.026484    1515401.545    10773.58266
4    1    1    1    10    1    1    12    1    1    12    10    12    20    36    42    38    8    8    64    4    1    32    64    4    0    2    1    8    0.904492    0.026484    1541829.529    11655.41433
4    1    1    1    8    1    1    8    1    1    8    8    8    16    32    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.932908    0.026484    1532323.519    10884.65642
4    1    1    1    6    1    1    6    1    1    6    8    8    16    32    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.964665    0.02246    1522555.529    11169.31768
4    1    1    1    10    1    1    12    1    1    12    8    8    16    32    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.951518    0.026484    1548987.521    11103.47776
4    1    1    1    8    1    1    8    1    1    8    6    6    14    32    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.943645    0.02246    1513071.507    10297.13373
4    1    1    1    6    1    1    6    1    1    6    6    6    14    32    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.956191    0.026484    1503311.528    11232.98751
4    1    1    1    10    1    1    12    1    1    12    6    6    14    32    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.93015    0.026484    1529743.55    10213.74462
4    1    1    1    8    1    1    8    1    1    8    10    12    20    32    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.924677    0.026484    1564383.512    10034.78372
4    1    1    1    6    1    1    6    1    1    6    10    12    20    32    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.945315    0.026484    1554619.499    10403.78661
4    1    1    1    10    1    1    12    1    1    12    10    12    20    32    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.948319    0.026484    1581051.529    11937.59691
4    1    1    1    8    1    1    8    1    1    8    8    8    16    30    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.949128    0.026484    1528419.522    10515.28032
4    1    1    1    6    1    1    6    1    1    6    8    8    16    30    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.945919    0.026484    1518651.531    10699.90729
4    1    1    1    10    1    1    12    1    1    12    8    8    16    30    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.913224    0.026484    1545083.523    10462.60408
4    1    1    1    8    1    1    8    1    1    8    6    6    14    30    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.912211    0.026484    1509167.514    10282.78427
4    1    1    1    6    1    1    6    1    1    6    6    6    14    30    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.923571    0.024514    1499407.501    11624.87348
4    1    1    1    10    1    1    12    1    1    12    6    6    14    30    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.94336    0.02246    1525839.531    10583.18805
4    1    1    1    8    1    1    8    1    1    8    10    12    20    30    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.934569    0.026484    1560479.551    11934.90188
4    1    1    1    6    1    1    6    1    1    6    10    12    20    30    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.959896    0.025635    1550715.538    10777.12431
4    1    1    1    10    1    1    12    1    1    12    10    12    20    30    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.916426    0.026484    1577147.53    11121.32151
4    1    1    1    8    1    1    8    1    1    8    8    8    16    34    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.93057    0.025043    1536227.541    10137.75399
4    1    1    1    6    1    1    6    1    1    6    8    8    16    34    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.911086    0.023853    1526459.538    11209.66496
4    1    1    1    10    1    1    12    1    1    12    8    8    16    34    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.937957    0.026484    1552891.506    11003.39697
4    1    1    1    8    1    1    8    1    1    8    6    6    14    34    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.953231    0.026484    1516975.52    10424.84578
4    1    1    1    6    1    1    6    1    1    6    6    6    14    34    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.937326    0.026484    1507215.525    11659.21232
4    1    1    1    10    1    1    12    1    1    12    6    6    14    34    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.961508    0.026484    1533647.55    11237.04556
4    1    1    1    8    1    1    8    1    1    8    10    12    20    34    62    58    8    8    64    4    1    32    64    4    0    2    1    8    0.920889    0.02246    1568287.528    10149.34753
