4    1    1    1    8    1    1    8    1    1    8    8    8    16    32    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.925775    0.0279    1505436.097    11011.35732
4    1    1    1    6    1    1    6    1    1    6    8    8    16    32    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.925747    0.027591    1496451.179    10202.02574
4    1    1    1    10    1    1    12    1    1    12    8    8    16    32    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.925771    0.028329    1521204.751    10099.79639
4    1    1    1    8    1    1    8    1    1    8    6    6    14    32    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.930039    0.027402    1487410.919    10640.76195
4    1    1    1    6    1    1    6    1    1    6    6    6    14    32    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.928905    0.027088    1477646.063    10971.47687
4    1    1    1    10    1    1    12    1    1    12    6    6    14    32    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.930043    0.027819    1505364.497    10181.18764
4    1    1    1    8    1    1    8    1    1    8    10    12    20    32    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.936694    0.028522    1537861.282    11476.87357
4    1    1    1    6    1    1    6    1    1    6    10    12    20    32    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.93673    0.028198    1528231.015    11773.59009
4    1    1    1    10    1    1    12    1    1    12    10    12    20    32    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.936689    0.028984    1555065.122    11809.68109
4    1    1    1    8    1    1    8    1    1    8    8    8    16    30    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.925775    0.0278    1505089.761    11866.7572
4    1    1    1    6    1    1    6    1    1    6    8    8    16    30    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.925747    0.027597    1494629.536    10848.26837
4    1    1    1    10    1    1    12    1    1    12    8    8    16    30    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.925771    0.028378    1518400.462    10145.56576
4    1    1    1    8    1    1    8    1    1    8    6    6    14    30    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.930039    0.027352    1486646.19    10947.30701
4    1    1    1    6    1    1    6    1    1    6    6    6    14    30    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.928905    0.027056    1476331.718    10477.98041
4    1    1    1    10    1    1    12    1    1    12    6    6    14    30    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.930043    0.027831    1502542.661    10934.18703
4    1    1    1    8    1    1    8    1    1    8    10    12    20    30    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.936694    0.028451    1536734.562    11353.06556
4    1    1    1    6    1    1    6    1    1    6    10    12    20    30    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.93673    0.02816    1527434.844    11293.15359
4    1    1    1    10    1    1    12    1    1    12    10    12    20    30    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.936689    0.028849    1554266.267    10403.15529
4    1    1    1    8    1    1    8    1    1    8    8    8    16    34    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.925775    0.027948    1512633.468    10116.08255
4    1    1    1    6    1    1    6    1    1    6    8    8    16    34    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.925747    0.027764    1504475.524    10841.55132
4    1    1    1    10    1    1    12    1    1    12    8    8    16    34    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.925771    0.028534    1529950.059    10949.94965
4    1    1    1    8    1    1    8    1    1    8    6    6    14    34    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.930039    0.027497    1495078.316    11107.9363
4    1    1    1    6    1    1    6    1    1    6    6    6    14    34    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.928905    0.027227    1484541.562    11389.53097
4    1    1    1    10    1    1    12    1    1    12    6    6    14    34    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.930043    0.027927    1510994.975    10407.8514
4    1    1    1    8    1    1    8    1    1    8    10    12    20    34    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.936694    0.028542    1545028.026    11102.93925
4    1    1    1    6    1    1    6    1    1    6    10    12    20    34    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.93673    0.028287    1536139.13    11000.50823
4    1    1    1    10    1    1    12    1    1    12    10    12    20    34    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.936689    0.029026    1561802.039    10909.42873
4    1    1    1    8    1    1    8    1    1    8    8    8    16    36    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.925775    0.02812    1514952.259    10232.94732
4    1    1    1    6    1    1    6    1    1    6    8    8    16    36    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.925747    0.027769    1505491.622    11549.32814
4    1    1    1    10    1    1    12    1    1    12    8    8    16    36    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.925771    0.028577    1529892.395    11417.93342
4    1    1    1    8    1    1    8    1    1    8    6    6    14    36    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.930039    0.02756    1494931.996    11859.51283
4    1    1    1    6    1    1    6    1    1    6    6    6    14    36    52    48    8    8    64    4    1    32    64    4    0    2    1    8    0.928905    0.027246    1485793.701    10216.21486
